algorithm,node,latitude,longitude,altitude,importance
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Jiri-01,27.78668815,86.3498406132568,4602.0,0.16005000152590218
dynamic_programming,Gaurishankar-07,27.78668815,86.3498406132568,4244.0,0.16005000152590218
dynamic_programming,Yalung Ri Base Camp,27.85667695,86.432428,4885.0,5.000152590214416e-05
dynamic_programming,Na,27.8814863,86.42678,4298.0,5.000152590214416e-05
dynamic_programming,Josef Phurba Lodge,27.8812452,86.4260522,4254.0,5.000152590214416e-05
dynamic_programming,Gaurishankar-09,27.8864349,86.3990892331761,5176.0,0.16005000152590218
dynamic_programming,Beding,27.9028109,86.3755363,3788.0,5.000152590214416e-05
dynamic_programming,"historic Beding Gompa, Guru Rinpche cave ",27.9050483,86.3759091,3956.0,5.000152590214416e-05
dynamic_programming,रोल्वालिङ साङ्ग क्ष्योलिङ गुम्बा,27.9049642,86.3682367,3706.0,5.000152590214416e-05
dynamic_programming,Ramding,27.9070726,86.3634476,3614.0,5.000152590214416e-05
dynamic_programming,Sumda Mahades Hindu shrine,27.9031544,86.3420865,3548.0,5.000152590214416e-05
dynamic_programming,Lodge,27.9034379,86.3265257,3359.0,5.000152590214416e-05
dynamic_programming,Dongang,27.9034258,86.288103,3145.0,0.10671666819256884
dynamic_programming,Kyalche,27.9009832,86.2752002,3196.0,0.10671666819256884
dynamic_programming,Surmuche Hotel,27.8878572,86.2583097,2719.0,5.000152590214416e-05
dynamic_programming,Bamboo Bhatti,27.8862405,86.2446445,2750.0,5.000152590214416e-05
dynamic_programming,Shri Choing Choling Gumba,27.8723571,86.23389925,1657.0,5.000152590214416e-05
dynamic_programming,NH28,27.9157508,86.2083782,2002.0,0.05337333409628439
dynamic_programming,Tamakoshi Hydroelectric,27.9236448,86.2127918,1993.0,0.05337333409628439
dynamic_programming,F106,27.9240733,86.2123442,1995.0,0.05337333409628439
dynamic_programming,Buddhist stupa,27.96488295,86.2213818501269,2251.0,4.0000762951049326e-05
dynamic_programming,Bigu-01,27.9950545,86.1593897722516,4096.0,0.16004000076295108
dynamic_programming,Lapchi,28.1203469,86.1645254,3925.0,4.0000762951049326e-05
dynamic_programming,Nepal- China Boundary Pillar No. 58,28.1345685,86.201025,4073.0,4.2468146791745135e-05
